T_TL_TIMELINE_DATA_UID,T_TL_TIMELINE_DATA_UID,process01,waiting1-2,processing02,waiting2-3,process03,waiting3-4,processing4,waiting4-5,processing5,waiting5-6,processing6,waiting6-7,processing7,waiting7-8,processing8,waiting8-9,processing9,
246507,246507,38,6,41,11,6,7,1,19,5,581,39,30,46,36,32,140,27,1065
246510,246510,39,13,39,569,8,10,4,27,6,12,22,43,27,37,32,187,24,1099
246512,246512,38,565,38,23,4,8,1,21,5,23,42,13,28,183,33,101,26,1152
246515,246515,39,15,46,12,4,7,2,19,9,12,22,62,125,96,47,85,34,636
246521,246521,38,1,43,17,4,9,1,15,5,19,32,-30,95,38,32,81,56,456
246523,246523,39,10,45,9,5,7,2,16,6,13,22,48,39,39,31,88,34,453
246526,246526,39,4,38,12,4,6,3,16,6,26,21,35,31,44,32,86,30,433
246529,246529,39,6,44,9,5,6,2,17,6,18,44,24,26,55,31,62,30,424
246532,246532,39,4,45,10,5,6,2,15,6,24,21,33,26,54,32,57,32,411
246534,246534,39,4,46,9,4,7,2,15,6,16,21,41,37,36,32,54,33,402
246538,246538,38,4,46,13,5,6,2,15,6,13,31,31,29,50,32,50,36,407
246541,246541,39,11,45,9,4,7,2,15,6,11,21,49,28,39,32,70,40,428
246543,246543,39,2,46,11,5,6,2,21,6,11,22,37,26,44,31,72,42,423
246546,246546,39,5,46,10,4,9,2,18,5,10,21,41,25,57,32,57,31,412
246549,246549,39,6,45,10,4,8,1,17,6,13,22,35,42,38,32,58,51,427
246552,246552,39,4,42,11,4,6,2,14,5,16,33,33,25,30,31,89,34,418
246554,246554,39,5,43,8,4,6,2,16,5,20,65,11,29,25,32,73,37,420
246557,246557,38,1,44,9,5,7,3,16,5,35,22,17,37,38,32,75,55,439
246559,246559,39,7,46,7,7,6,2,14,8,10,22,44,28,35,32,149,34,490
246562,246562,39,6,44,9,4,7,2,20,6,11,22,18,26,109,32,90,45,490
246564,246564,39,39,41,9,4,6,2,18,6,13,57,20,38,48,33,81,37,491
246569,246569,39,5,74,8,5,7,3,14,6,12,21,47,28,199,32,85,46,631
246568,246568,38,4,41,9,4,7,2,20,5,28,22,52,25,72,32,212,45,618
246573,246573,39,4,48,9,7,6,1,17,5,13,22,112,103,73,32,75,51,617
246576,246576,39,10,43,11,4,7,2,20,5,78,21,140,27,63,33,87,61,651
246579,246579,39,8,47,10,5,8,2,46,6,137,22,58,25,79,32,91,73,688
246581,246581,39,16,72,11,7,6,2,97,6,64,22,66,35,43,33,134,108,761
246584,246584,39,34,42,85,4,9,3,41,5,73,22,43,32,54,32,192,46,756
246588,246588,39,75,51,22,6,7,3,51,6,49,65,12,28,87,32,150,33,716
246592,246592,39,24,48,30,5,8,2,37,6,51,23,54,36,132,31,74,34,634
246595,246595,38,23,35,34,5,6,2,32,6,58,101,33,30,76,33,58,34,604
246603,246603,39,67,44,9,5,5,2,21,7,21,22,81,44,54,32,287,43,783
246607,246607,38,1,49,9,4,6,2,20,5,66,33,53,29,103,31,230,45,724
246609,246609,39,6,49,11,4,7,2,46,6,54,54,71,27,205,31,85,46,743
246612,246612,39,6,45,29,7,8,2,33,6,107,22,187,43,52,32,236,143,997
246615,246615,38,26,48,18,6,7,2,108,7,168,38,51,27,138,32,3152,64,3930
246616,246616,0,0,0,0,0,0,0,0,0,0,0,0,32767,-32768,0,0,0,-1
246619,246619,39,16,51,159,5,8,3,92,7,55,22,120,45,2985,32,269,35,3943
246620,246620,38,195,49,37,5,7,2,38,6,125,43,2996,33,224,32,114,39,3983
246627,246627,39,122,37,10,4,6,2,62,7,2994,22,211,27,97,31,83,36,3790
246633,246633,39,2,42,3240,4,7,2,28,5,10,21,57,29,48,32,73,49,3688
246636,246636,39,3247,61,7,6,6,1,12,9,12,22,37,42,48,32,71,38,3690
246644,246644,39,20,43,8,7,5,2,13,6,11,22,52,36,36,32,75,37,444
246646,246646,39,7,46,8,4,6,2,15,6,19,21,40,29,42,32,73,70,459
246647,246647,39,9,45,8,5,5,2,14,6,18,22,38,28,39,32,104,57,471
246648,246648,38,2,45,8,4,6,2,14,5,21,22,36,27,37,32,125,33,457
246651,246651,39,3,41,10,4,7,2,16,6,15,23,35,26,71,32,88,31,449
246652,246652,39,3,45,9,4,6,2,16,6,12,22,62,32,57,33,93,33,474
246654,246654,39,4,48,23,5,9,2,18,5,13,22,56,28,47,32,84,37,472
246655,246655,38,18,63,11,6,7,2,20,5,11,22,39,39,46,32,70,35,464
246657,246657,38,28,45,10,4,6,2,15,5,-15,50,38,28,52,31,72,39,448
246661,246661,38,4,44,9,5,6,2,15,6,14,21,38,30,55,32,67,36,422
246663,246663,39,1,42,9,4,7,2,17,6,12,22,50,31,33,31,73,34,413
246668,246668,38,2,47,14,4,6,2,15,6,16,22,43,27,64,33,66,37,442
246667,246667,39,2,44,9,15,8,2,16,5,15,21,35,26,46,32,94,36,445
246670,246670,39,12,47,9,9,7,2,16,5,12,21,34,54,32,33,71,37,440
246672,246672,39,5,45,11,4,5,2,15,6,11,21,53,26,42,31,73,37,426
246675,246675,39,6,44,9,5,6,2,17,5,21,22,33,28,43,32,71,40,423
246676,246676,39,6,46,9,4,6,2,17,5,11,21,20,27,64,32,87,35,431
246679,246679,38,3,77,10,4,6,2,15,5,15,50,27,25,34,31,120,3,465
246683,246683,38,7,42,10,5,7,2,26,5,18,21,27,27,51,32,139,84,541
246686,246686,39,7,45,8,5,6,2,17,6,12,23,15,41,116,32,131,80,585
246688,246688,39,16,48,11,5,6,2,17,5,14,23,81,39,47,32,168,37,590
246691,246691,39,6,35,16,5,8,2,16,6,59,22,50,33,159,33,97,44,630
246695,246695,39,91,40,10,4,5,2,12,6,10,37,55,27,49,33,91,36,547
246700,246700,39,6,60,11,8,6,2,16,6,14,22,41,33,51,33,75,36,459
246703,246703,39,17,45,12,7,6,2,13,10,15,22,35,40,52,32,69,46,462
246706,246706,39,6,44,9,6,6,2,15,5,17,41,28,24,54,33,78,39,446
246708,246708,39,6,51,9,4,7,2,16,6,16,21,43,28,54,32,70,43,447
246711,246711,39,10,47,9,4,7,2,16,5,13,100,13,27,23,33,55,38,441
246714,246714,39,6,48,9,5,9,2,37,6,36,22,13,31,44,31,58,37,433
246716,246716,39,6,60,10,5,6,1,16,6,18,34,32,27,51,32,74,39,456
246718,246718,39,18,48,13,6,7,2,14,6,14,22,42,54,22,33,180,43,563
246721,246721,39,12,49,9,6,5,2,14,7,12,33,32,36,242,32,26,40,596
246725,246725,39,5,40,10,5,7,4,16,6,16,21,257,30,25,32,67,45,625
246726,246726,39,2,66,10,5,6,2,15,7,213,22,23,36,24,32,169,41,712
246729,246729,38,2,46,31,4,6,2,164,6,24,36,12,30,126,34,91,38,690
246732,246732,39,28,54,139,5,8,2,18,5,14,22,124,39,75,32,66,38,708
246733,246733,38,224,45,11,4,6,2,17,6,15,22,77,33,67,32,40,34,673
246737,246737,38,12,73,9,5,7,2,16,11,12,40,59,30,15,32,61,45,467
246738,246738,38,5,75,10,4,7,2,30,7,12,21,15,27,28,34,145,50,510
246743,246743,38,10,44,10,5,7,2,17,6,11,21,7,26,4,33,62,42,345
246744,246744,39,4,44,9,4,7,2,14,5,12,21,7,31,13,33,59,40,344
246746,246746,39,5,45,11,4,7,1,17,9,12,21,6,32,5,31,58,35,338
246749,246749,38,5,48,10,4,5,2,18,6,12,21,7,32,5,33,64,78,388
246750,246750,39,6,49,10,5,6,2,16,5,10,22,5,31,8,31,101,32,378
246752,246752,39,8,51,10,4,6,2,16,5,8,22,14,26,13,32,78,42,376
246755,246755,39,5,36,10,4,6,2,18,6,18,22,13,27,15,33,112,36,402
246758,246758,38,61,38,7,4,6,2,14,6,8,22,6,26,4,31,223,60,556
246760,246760,39,1,40,8,4,6,2,15,4,9,22,5,24,8,32,238,27,484
246762,246762,39,0,39,13,5,4,2,13,6,12,22,6,25,153,32,76,99,546
246765,246765,39,5,40,8,4,6,2,13,6,11,36,33,28,126,32,117,32,538
246766,246766,39,1,51,9,4,5,2,14,5,12,41,65,24,68,32,135,31,538
246768,246768,39,6,41,9,4,6,2,17,6,56,23,42,31,110,32,94,31,549
246770,246770,38,1,43,8,5,6,1,30,8,49,21,33,28,120,32,91,33,547
246772,246772,39,3,46,13,5,7,2,27,7,38,22,81,25,93,32,70,32,542
246774,246774,39,7,45,13,6,6,2,18,10,84,22,49,26,63,68,45,41,544
246775,246775,39,3,57,12,6,10,2,46,6,55,22,17,86,38,32,66,37,534
246777,246777,39,20,45,64,15,6,2,18,6,-6,65,47,29,37,32,75,37,531
246780,246780,39,58,46,13,4,6,2,15,6,23,22,59,32,38,31,83,43,520
246783,246783,39,7,45,15,4,7,2,17,13,31,22,29,24,52,32,86,35,460
246785,246785,39,9,47,13,4,6,2,30,6,14,22,30,31,56,32,76,35,452
246787,246787,39,5,44,14,4,6,2,19,7,13,35,27,25,63,32,66,27,428
246790,246790,39,7,42,11,4,6,2,16,6,22,35,32,26,47,32,107,37,471
246792,246792,39,1,50,11,5,10,10,14,5,13,21,35,25,48,32,107,31,457
246795,246795,39,12,47,11,5,6,2,14,6,15,21,40,25,79,32,65,33,452
246797,246797,39,8,47,10,5,6,2,14,6,12,22,50,27,61,31,61,33,434
246801,246801,39,6,53,11,5,6,3,14,6,12,23,36,41,37,32,64,35,423
246802,246802,39,9,38,10,5,6,2,16,6,15,22,48,25,36,32,64,30,403
246804,246804,39,1,45,10,5,5,2,15,6,26,22,27,29,37,32,74,34,409
246806,246806,39,2,43,9,5,6,2,15,5,16,22,38,27,64,33,44,34,404
246808,246808,38,4,36,9,5,6,2,16,5,22,22,57,30,22,32,56,37,399
246813,246813,39,12,44,10,5,7,2,17,6,12,22,6,25,6,32,63,36,344
246816,246816,39,4,46,14,4,7,1,15,5,8,21,6,30,20,32,48,34,334
246817,246817,39,6,49,13,6,7,2,17,6,11,21,6,27,4,33,56,35,338
246820,246820,39,6,44,11,4,6,2,17,5,11,21,6,27,13,33,51,31,327
246823,246823,39,5,49,9,8,6,2,14,6,9,42,5,31,7,32,58,32,354
246825,246825,39,10,45,13,6,6,2,15,5,16,22,6,25,12,31,58,43,354
246827,246827,38,10,48,16,4,7,2,15,6,8,22,16,25,4,32,83,44,380
246830,246830,39,15,79,10,4,6,2,15,6,10,23,6,27,10,33,64,36,385
246833,246833,38,11,46,10,4,6,3,19,6,10,21,6,28,21,33,62,36,360
246835,246835,39,8,55,12,4,6,2,17,6,11,23,6,27,21,33,66,31,367
246839,246839,38,13,50,11,4,6,2,15,6,19,21,6,27,12,32,60,30,352
246842,246842,39,11,53,10,4,6,2,18,6,8,22,8,25,21,32,90,98,453
246843,246843,39,14,49,10,5,6,2,19,6,9,21,9,28,7,32,182,84,522
246846,246846,39,9,48,12,4,6,2,16,5,9,22,151,30,38,35,74,79,579
246847,246847,39,7,52,11,4,7,3,15,6,110,22,49,32,74,32,135,51,649
246849,246849,39,11,53,15,4,6,2,89,5,28,55,32,36,93,32,102,31,633
246850,246850,38,8,42,10,5,114,2,15,5,21,21,75,75,37,33,74,35,610
246852,246852,39,24,45,64,10,61,3,14,5,19,34,81,25,46,32,68,48,618
246854,246854,38,76,43,16,5,62,2,56,5,15,38,16,28,42,32,86,38,598
246858,246858,39,21,40,29,5,52,2,33,5,15,21,38,45,36,31,98,38,548
246860,246860,39,33,46,19,5,22,1,20,6,33,21,51,27,39,34,96,31,523
246862,246862,39,13,43,20,4,5,2,20,5,54,22,27,39,63,32,67,31,486
246866,246866,38,11,44,9,4,5,2,30,5,34,22,39,25,71,32,62,32,465
246869,246869,39,2,49,11,4,6,2,14,6,43,21,53,34,56,32,47,50,469
246871,246871,39,7,51,9,4,7,2,16,5,48,59,15,35,34,31,64,87,513
246874,246874,39,12,43,9,4,9,2,52,5,20,37,23,29,20,32,129,28,493
246877,246877,39,1,46,35,4,5,2,23,5,24,22,52,27,18,31,138,32,504
246879,246879,39,28,41,11,4,6,2,14,5,15,56,13,29,81,32,77,48,501
246882,246882,39,2,43,11,4,6,2,19,6,18,22,36,28,102,32,65,31,466
246884,246884,39,7,43,10,4,6,2,15,7,16,22,56,25,77,32,73,48,482
246886,246886,39,1,40,11,6,6,2,14,6,37,22,44,23,70,31,113,38,503
246888,246888,39,1,33,14,4,6,1,14,6,47,22,38,27,73,32,195,29,581
246892,246892,38,51,104,11,7,5,2,19,6,29,22,88,26,13,32,204,31,688
246895,246895,38,6,36,15,4,7,2,16,6,76,22,20,32,67,31,160,26,564
246897,246897,38,11,45,12,6,9,3,37,7,25,22,67,40,120,32,52,26,552
246898,246898,39,9,51,20,6,7,2,24,8,49,22,39,28,119,32,46,28,529
246900,246900,39,14,48,16,4,7,4,22,7,44,39,78,27,52,32,42,25,500
246902,246902,39,7,41,20,5,7,3,36,6,19,22,97,26,40,32,43,23,466
246904,246904,39,12,42,27,5,7,2,36,7,43,22,50,28,36,33,36,28,453
246906,246906,39,19,38,29,26,8,3,18,6,20,22,51,28,32,32,65,11,447
246908,246908,39,18,41,32,5,7,2,23,6,31,22,30,29,75,31,109,45,545
246910,246910,39,24,48,15,4,7,2,25,6,13,21,41,63,61,32,101,24,526
246912,246912,39,11,42,14,5,9,2,25,6,11,21,97,28,74,32,66,27,509
246914,246914,39,4,42,30,4,48,1,21,6,14,56,41,39,61,31,35,32,504
246916,246916,39,47,56,7,6,40,2,21,8,15,22,72,28,55,32,26,29,505
246918,246918,39,58,62,12,4,23,1,20,8,16,22,54,26,47,32,82,42,548
246920,246920,39,45,39,20,6,13,1,14,7,13,21,45,29,144,35,156,29,656
246922,246922,39,47,38,6,6,9,1,9,6,13,21,148,38,188,33,59,42,703
246925,246925,39,76,41,12,4,45,2,12,7,14,21,198,27,51,31,101,35,716
246932,246932,38,2,40,10,4,6,2,9,10,14,22,46,28,51,32,89,37,440
246934,246934,38,12,42,10,4,7,2,11,6,15,22,46,29,54,33,70,33,434
246938,246938,39,16,40,9,5,6,2,9,8,14,21,45,26,49,32,65,30,416
246939,246939,39,13,50,10,5,50,3,13,6,10,40,9,25,4,32,76,67,452
246942,246942,39,27,41,9,6,14,2,23,6,14,47,19,26,24,32,73,38,440
246946,246946,39,12,40,10,4,6,1,23,6,24,22,17,28,40,31,71,29,403
246949,246949,38,1,38,12,3,6,2,20,6,11,22,13,50,37,32,62,30,383
246954,246954,39,1,42,9,4,7,2,16,5,12,22,6,28,5,32,56,32,318
246956,246956,38,4,45,9,4,8,2,17,5,9,22,6,26,4,32,48,30,309
246959,246959,39,2,48,7,5,6,2,16,6,8,21,6,23,8,32,38,31,298
246961,246961,39,1,42,10,4,6,2,17,5,9,22,5,23,4,32,89,28,338
246962,246962,38,2,46,11,5,9,2,18,6,9,22,6,26,4,33,64,27,328
246965,246965,39,3,40,13,6,7,1,17,6,11,21,13,30,4,32,69,31,343
246968,246968,39,5,44,14,4,8,2,17,6,10,21,6,34,5,31,57,30,333
246970,246970,39,7,49,9,5,7,2,16,5,13,22,6,25,9,32,41,31,318
246972,246972,39,7,48,8,5,6,2,20,6,8,22,5,25,7,32,48,35,323
246975,246975,39,17,39,12,3,8,2,13,5,8,22,5,28,13,32,97,28,371
246978,246978,39,1,37,9,4,5,2,15,6,8,22,6,35,3,33,87,54,366
246981,246981,39,1,43,11,5,6,2,14,6,7,22,6,30,31,32,133,40,428
246984,246984,39,3,43,8,4,8,1,15,6,9,22,5,35,10,31,972,52,1263
246986,246986,39,3,40,8,5,7,1,14,6,9,22,13,28,950,32,63,35,1275
246989,246989,39,1,40,11,7,6,2,12,5,12,21,930,29,44,32,48,29,1268
246991,246991,39,6,37,9,6,6,2,15,5,904,44,19,29,36,32,61,54,1304
246992,246992,39,1,40,893,8,6,2,24,6,13,21,38,25,51,32,62,36,1297
246994,246994,39,888,43,7,9,6,2,22,5,14,21,48,48,18,31,67,31,1299
247002,247002,39,9,47,7,8,6,2,26,6,11,21,36,27,61,31,37,31,405
247003,247003,39,2,47,12,4,7,2,18,6,12,22,38,46,28,32,70,39,424
247005,247005,39,7,42,14,3,6,2,20,5,12,22,44,26,55,32,53,31,413
247008,247008,39,4,45,14,5,7,1,16,6,14,22,43,35,30,32,55,32,400
247011,247011,39,10,47,10,8,8,2,14,7,11,21,36,37,40,32,41,36,399
247013,247013,39,5,42,13,3,8,2,13,6,11,22,48,26,37,32,61,32,400
247014,247014,38,4,51,12,4,5,2,17,6,12,22,33,25,50,32,51,33,397
247016,247016,39,10,42,8,5,6,2,15,5,13,21,45,27,46,32,54,29,399
247018,247018,39,2,43,8,7,8,2,16,6,14,22,41,28,44,32,58,35,405
247020,247020,38,3,48,12,4,8,2,15,6,14,21,40,29,47,32,53,36,408
247022,247022,39,5,47,10,4,7,2,15,5,13,23,44,28,44,33,48,34,401
247023,247023,39,8,45,9,5,6,2,16,6,14,22,42,29,39,32,42,34,390
247025,247025,38,5,44,10,6,6,2,15,8,13,21,38,28,24,32,54,40,384
247026,247026,39,7,39,8,6,7,2,17,6,14,22,20,33,16,32,177,45,490
247031,247031,39,30,38,11,4,6,2,14,6,19,22,23,25,71,33,112,31,486
247034,247034,39,9,48,10,5,8,2,17,7,13,22,33,32,36,32,108,32,453
247037,247037,39,3,44,12,5,7,2,14,6,12,22,34,31,84,32,55,33,435
247038,247038,39,4,43,9,4,7,2,14,6,11,93,14,28,33,32,55,33,427
247041,247041,39,4,46,8,5,8,2,45,6,23,23,29,28,40,32,98,31,467
247044,247044,39,2,38,36,4,6,2,17,6,25,49,11,27,70,32,59,32,455
247046,247046,39,25,43,10,4,8,2,24,6,18,45,11,60,44,32,48,33,452
247047,247047,38,2,44,14,5,5,2,16,6,18,22,64,38,26,33,54,33,420
247049,247049,39,11,44,8,4,6,2,30,6,26,40,20,25,41,32,65,31,430
247051,247051,39,1,46,9,4,7,1,27,6,26,22,37,26,35,32,68,36,422
247052,247052,39,4,48,15,7,7,2,17,6,20,23,31,27,50,31,53,32,412
247054,247054,39,13,49,10,4,6,2,17,6,11,22,44,40,32,34,109,33,471
247056,247056,39,4,45,12,5,6,2,18,6,12,21,42,28,58,31,85,32,446
247058,247058,39,7,42,11,4,7,2,15,8,16,22,58,25,55,31,62,39,443
247061,247061,39,31,44,10,4,7,1,17,5,10,22,40,26,53,32,79,35,455
247065,247065,39,1,44,10,4,7,1,16,6,11,21,44,43,34,32,75,33,421
247068,247068,39,7,43,9,5,6,2,16,6,13,22,43,31,54,32,53,33,414
247071,247071,38,2,45,10,7,7,2,15,5,16,23,17,28,76,32,58,32,413
247073,247073,38,7,70,9,4,7,11,15,6,12,22,7,29,69,32,40,32,410
247076,247076,39,1,45,12,4,7,2,15,5,18,49,10,27,35,32,73,30,404
247079,247079,39,4,43,10,4,7,2,17,9,13,22,31,27,57,32,84,30,431
247082,247082,39,1,47,8,5,7,2,14,5,11,22,16,76,51,32,52,33,421
247085,247085,39,5,48,8,4,5,2,15,5,15,22,72,35,22,32,52,29,410
247088,247088,39,6,36,9,5,6,2,15,7,47,22,33,27,23,32,284,84,677
247097,247097,39,46,46,12,4,5,2,19,6,17,21,14,34,177,31,76,27,576
247100,247100,38,7,46,9,4,6,2,18,6,18,21,36,29,137,32,81,32,522
247103,247103,39,4,45,8,4,11,2,15,7,13,23,120,24,74,33,64,32,518
247106,247106,39,12,54,10,4,8,2,15,6,61,40,46,30,47,31,68,34,507
247108,247108,38,10,45,9,4,9,2,49,6,51,21,44,25,48,31,62,93,547
247113,247113,39,7,47,45,4,6,3,17,7,48,22,35,28,39,32,123,38,540
247116,247116,39,67,34,9,4,6,2,17,6,27,22,36,28,39,32,123,37,528
247120,247120,38,1,46,9,5,7,2,16,6,19,22,37,27,89,32,76,30,462
247121,247121,39,4,47,9,4,7,2,16,6,14,68,26,35,50,32,63,33,455
247123,247123,39,5,76,9,4,6,3,15,6,14,22,49,35,46,32,93,35,489
247127,247127,39,1,47,10,4,6,2,17,6,16,35,35,30,76,32,54,42,452
247129,247129,38,4,40,8,4,6,2,17,5,29,22,64,39,42,32,69,32,453
247130,247130,39,2,51,20,4,8,2,15,6,33,22,52,27,60,32,216,38,627
247133,247133,38,40,41,10,4,8,2,28,6,17,28,51,27,46,32,238,35,651
247136,247136,38,1,72,9,4,6,3,18,6,16,22,33,30,239,32,38,2,569
247140,247140,38,4,50,9,4,6,2,12,6,11,43,234,31,10,32,4,2,498
247146,247146,38,7,41,11,4,48,2,14,6,7,60,11,27,10,32,26,31,375
247148,247148,39,17,39,32,22,4,4,13,6,12,22,12,33,11,33,46,96,441
247153,247153,39,22,41,20,10,8,3,20,6,13,33,6,37,9,32,131,30,460
247156,247156,39,14,38,16,4,6,2,21,5,15,45,27,27,65,33,46,31,434
247159,247159,38,30,41,7,7,8,2,11,6,14,21,63,26,39,35,73,32,453
247160,247160,39,3,53,8,5,6,2,16,6,26,22,31,32,59,32,48,32,420
247163,247163,39,10,40,8,4,7,2,13,7,25,23,35,52,40,32,48,37,422
247166,247166,39,2,44,9,4,6,2,16,5,18,62,18,34,38,31,47,31,406
247168,247168,39,3,48,9,11,7,2,15,6,26,34,21,28,38,33,64,28,412
247170,247170,39,5,46,8,4,6,1,16,7,27,40,19,26,53,32,66,97,492
247171,247171,38,7,43,14,13,6,2,17,5,12,21,49,26,47,32,114,27,473
247173,247173,38,16,57,8,4,6,2,16,6,11,23,43,26,61,33,82,104,536
247175,247175,39,13,43,13,4,6,2,19,6,12,21,50,35,55,32,146,33,529
247176,247176,39,5,42,11,5,8,2,15,6,26,21,51,26,61,33,165,30,546
247178,247178,39,2,47,9,4,5,2,15,5,41,21,46,28,109,32,99,48,552
247181,247181,39,4,40,9,4,7,2,14,7,47,48,57,26,96,32,77,30,539
247183,247183,39,38,55,11,5,6,2,14,6,43,22,51,28,73,32,89,41,555
247187,247187,39,16,44,9,5,7,1,15,6,57,23,53,27,66,32,79,33,512
247189,247189,39,7,45,8,5,7,2,28,6,58,22,45,28,59,65,37,75,536
247192,247192,38,9,52,11,4,6,2,30,6,51,22,43,30,65,32,92,30,523
247194,247194,38,17,45,10,4,6,2,32,7,47,22,47,31,54,32,227,67,688
247197,247197,39,3,39,19,4,7,2,28,5,53,23,56,29,191,32,100,35,665
247199,247199,38,22,44,8,4,6,2,25,5,64,22,185,32,38,32,97,41,665
247201,247201,39,2,42,12,3,6,2,207,8,19,39,24,25,85,31,61,35,640
247203,247203,39,4,41,208,5,7,2,12,6,19,21,80,27,35,32,60,37,635
247206,247206,39,247,39,10,6,5,2,19,5,13,22,30,29,45,32,72,30,645
247211,247211,38,3,39,9,4,7,2,14,6,13,22,43,29,37,32,97,34,429
247212,247212,39,1,41,10,4,6,2,15,6,16,22,39,27,63,31,70,28,420
247213,247213,39,2,44,7,5,7,2,14,5,20,21,61,26,46,32,122,31,484
247215,247215,39,6,41,8,4,7,2,12,9,42,21,40,30,87,33,219,48,648
247218,247218,39,1,47,10,10,6,2,15,6,33,21,88,29,60,33,202,30,632
247221,247221,39,11,42,10,4,7,2,17,5,82,22,57,30,163,32,68,55,646
247224,247224,39,6,46,9,7,6,2,47,5,63,51,81,33,90,32,83,28,628
247226,247226,39,7,73,10,4,6,1,34,11,104,22,92,30,35,32,103,43,646
247229,247229,39,103,41,11,5,7,2,30,5,97,22,34,28,59,32,88,27,630
247233,247233,39,5,44,10,5,7,2,79,5,42,22,35,29,68,32,67,28,519
247234,247234,39,14,48,11,5,28,1,39,6,40,23,34,35,69,32,63,30,517
247236,247236,39,8,49,8,4,25,2,41,6,32,35,32,29,53,32,66,27,488
247239,247239,38,7,41,8,4,24,2,38,5,40,23,43,29,46,32,53,37,470
247242,247242,39,1,30,13,4,33,2,33,6,49,22,28,25,48,32,242,25,632
247249,247249,38,56,47,9,5,4,2,16,5,16,28,37,40,124,32,2245,36,2740
247252,247252,39,2,41,8,4,6,3,16,6,21,22,81,33,2206,33,122,34,2677
247254,247254,39,1,42,10,5,6,3,20,13,53,21,2216,37,72,31,69,34,2672
247255,247255,0,0,0,0,0,0,0,0,0,0,32767,-32768,32767,-32768,0,0,0,-2
247258,247258,39,2,43,16,9,14,4,102,9,2134,42,15,28,80,32,64,34,2667
247261,247261,38,8,43,2209,7,6,2,29,5,22,21,61,34,47,32,62,36,2662
247263,247263,38,2211,40,9,7,6,5,20,5,44,35,38,27,40,32,61,37,2655
247269,247269,39,2,43,33,4,7,2,32,5,27,21,36,27,48,31,51,32,440
247271,247271,39,40,40,9,4,6,2,16,5,25,21,41,37,39,32,45,37,438
247274,247274,38,10,41,9,5,8,2,13,6,15,22,44,29,38,32,47,37,396
247275,247275,39,1,40,9,4,6,2,14,6,26,22,37,29,34,33,100,38,440
247278,247278,39,1,41,8,6,6,2,16,5,26,21,32,29,82,32,65,46,457
247280,247280,39,1,44,9,4,7,2,17,6,17,21,75,57,31,32,67,33,462
247281,247281,39,7,43,9,4,10,3,15,5,46,22,48,36,40,31,73,35,466
247283,247283,39,2,43,11,4,6,2,42,5,46,22,32,27,40,32,71,24,448
247285,247285,39,1,43,24,5,6,2,29,6,40,21,31,44,48,33,79,25,476
247288,247288,39,16,43,13,4,6,2,25,6,36,35,33,42,34,31,151,29,545
247291,247291,39,6,46,9,4,6,2,26,6,41,34,32,27,68,32,111,27,516
247294,247294,39,6,44,10,4,7,2,34,6,38,21,21,32,127,32,48,28,499
247295,247295,39,14,108,9,7,8,2,15,6,11,22,10,28,103,31,85,36,534
247301,247301,38,1,72,9,5,15,2,15,5,11,22,38,25,56,33,69,46,462
247303,247303,38,3,42,12,5,7,2,16,5,14,28,39,31,44,32,77,33,428
247305,247305,39,4,51,10,4,8,2,16,5,14,22,43,28,52,33,56,32,419
247308,247308,39,12,50,9,5,5,2,18,6,11,21,49,28,34,33,60,29,411
247310,247310,39,12,40,11,8,8,2,17,6,13,21,23,24,50,32,151,90,547
247314,247314,39,1,46,10,4,6,2,16,6,13,21,6,30,14,32,124,30,400
247315,247315,39,7,54,9,5,7,2,14,5,12,21,7,31,12,32,101,24,382
247317,247317,39,20,46,9,7,8,2,12,5,14,22,6,29,42,32,61,39,393
247319,247319,39,12,44,40,4,6,2,14,5,10,35,7,26,7,32,49,2,334
247321,247321,39,34,54,1,15,7,2,13,6,10,28,6,26,4,31,214,39,529
247323,247323,38,7,40,11,4,8,2,15,6,10,22,10,26,22,31,192,26,470
247326,247326,39,3,65,12,4,7,5,12,5,9,21,7,27,122,31,58,22,449
247328,247328,38,15,45,13,5,8,2,12,6,14,23,38,32,70,31,49,32,433
247331,247331,38,13,45,9,4,6,2,13,6,13,22,70,30,42,33,199,86,631
247334,247334,39,8,49,12,6,6,2,12,5,35,22,33,37,163,31,176,75,711
247337,247337,39,7,42,14,4,7,2,13,6,28,36,153,39,245,32,164,28,859
247339,247339,39,49,61,6,7,5,2,15,6,98,22,233,42,56,32,141,29,843
247351,247351,38,1,57,9,4,6,2,13,6,23,21,94,57,68,40,43,31,513
247352,247352,38,29,43,11,4,33,1,13,6,30,21,83,28,54,31,52,30,507
247356,247356,39,19,38,11,4,81,2,12,6,14,22,49,31,41,32,43,32,476
247358,247358,39,12,61,17,5,19,1,13,5,51,21,38,32,39,31,33,33,450
247360,247360,39,45,43,9,4,6,2,19,5,40,34,27,28,31,32,30,30,424
247365,247365,39,5,47,11,6,7,2,17,5,34,22,59,24,6,33,58,30,405
247366,247366,39,18,112,8,8,7,2,13,6,8,23,7,26,5,31,56,30,399
247368,247368,39,72,43,7,4,7,2,11,6,17,29,6,25,8,31,62,122,491
247370,247370,39,3,42,8,4,8,2,12,11,18,21,6,25,5,31,145,32,412
247372,247372,39,2,42,9,4,6,2,16,6,14,21,6,25,8,33,136,35,404
247375,247375,38,2,48,8,5,5,2,13,9,10,23,52,25,40,107,40,36,463
247377,247377,39,5,32,10,3,8,2,15,6,38,22,29,24,103,123,27,36,522
